account_id,account_type,bot_type,is_bot,followers_count,friends_count,statuses_count,listed_count,favourites_count,account_age_days,tweets_per_day,follower_friend_ratio,timing_regularity,burst_score,url_ratio,retweet_ratio,hashtag_density,mention_ratio,linguistic_consistency,engagement_rate,network_clustering,profile_completeness,name_entropy,coordinated_score,has_profile_image,has_geo_enabled,has_url_in_profile,is_verified
ACC05512,genuine,genuine,0,6771,240,2098,26,7232,2147,0.9772,28.0954,0.3098,0.1003,0.6521,0.148,0.1173,0.2247,0.0871,0.0334,0.2746,0.75,3.0392,0.1187,1,1,1,0
ACC05513,genuine,genuine,0,220,1993,2609,50,2185,2488,1.0486,0.1103,0.1387,0.4524,0.5672,0.3536,0.2274,0.0716,0.2071,0.2336,0.4094,0.3,2.8734,0.0207,1,0,0,0
ACC05514,genuine,genuine,0,648,185,23911,119,5527,1698,14.0819,3.4839,0.0656,0.4634,0.4325,0.2429,0.3391,0.1957,0.2702,0.0578,0.2241,0.3,2.9401,0.1772,1,0,0,0
ACC05515,spambot_3,spambot3,1,3356,178,8212,8,333,2476,3.3166,18.7486,0.2149,0.1698,0.4923,0.4137,0.8312,0.5914,0.67,0.0277,0.3918,0.5,4.1175,0.5455,1,1,0,0
ACC05516,genuine,genuine,0,975,2832,4392,16,5038,2116,2.0756,0.3442,0.246,0.2677,0.2524,0.2756,0.3662,0.081,0.1481,0.3666,0.5989,0.5,3.0326,0.2375,1,1,0,0
ACC05517,genuine,genuine,0,428,76,1597,69,3315,2103,0.7594,5.5584,0.4835,0.4794,0.4577,0.1817,0.133,0.3993,0.0632,0.1918,0.4056,0.2,3.1913,0.202,0,1,0,0
ACC05518,genuine,genuine,0,2327,537,1919,17,403,2597,0.7389,4.3253,0.2452,0.1568,0.2424,0.2964,0.1213,0.0864,0.0077,0.2555,0.4428,0.5,2.4118,0.1966,1,1,0,0
ACC05519,genuine,genuine,0,653,284,12642,130,508,2325,5.4374,2.2912,0.4971,0.5053,0.3368,0.4114,0.4145,0.5307,0.0868,0.0245,0.8341,0.3,2.5536,0.1653,1,0,0,0
ACC05520,spambot_3,spambot3,1,1133,484,794,31,12007,2130,0.3728,2.3361,0.5767,0.425,0.75,0.4445,0.41,0.3231,0.3766,0.2495,0.508,0.5,3.0497,0.6799,1,1,0,0
ACC05521,genuine,genuine,0,2449,118,9673,6,890,1814,5.3324,20.5798,0.0485,0.2381,0.3817,0.1647,0.1619,0.0955,0.0279,0.0377,0.0728,0.0,3.9671,0.2942,0,0,0,0
ACC05522,genuine,genuine,0,10599,971,5768,112,254,1607,3.5893,10.9043,0.0823,0.0178,0.257,0.3133,0.1761,0.241,0.3264,0.2658,0.3245,0.5,3.8255,0.1161,1,1,0,0
ACC05523,genuine,genuine,0,1459,212,13878,1012,2732,2461,5.6392,6.8498,0.2277,0.2306,0.3562,0.0685,0.4504,0.2708,0.1762,0.1937,0.0146,0.5,2.9185,0.0294,1,1,0,0
ACC05524,spambot_3,spambot3,1,531,992,2372,10,7023,1591,1.4909,0.5347,0.3984,0.2689,0.361,0.6362,0.1292,0.3329,0.6436,0.061,0.7699,0.3,2.7146,0.6637,1,0,0,0
ACC05525,genuine,genuine,0,3703,335,17199,19,21065,2503,6.8714,11.0208,0.346,0.2322,0.3836,0.3281,0.2894,0.3592,0.1259,0.0094,0.4773,0.75,3.3018,0.0232,1,1,1,0
ACC05526,genuine,genuine,0,1180,1389,5701,2705,2669,1383,4.1222,0.8489,0.3094,0.1714,0.0305,0.4014,0.4555,0.7152,0.5124,0.7182,0.3445,0.3,2.14,0.1514,1,0,0,0
ACC05527,spambot_2,spambot2,1,1315,57,1985,7,3545,2192,0.9056,22.6724,0.612,0.8868,0.9747,0.3618,0.5906,0.7655,0.6914,0.0397,0.6772,0.3,3.8026,0.7995,1,0,0,0
ACC05528,spambot_3,spambot3,1,479,7898,656,102,4054,1907,0.344,0.0606,0.7998,0.2909,0.7078,0.5327,0.6656,0.1299,0.1618,0.1401,0.2425,0.75,2.994,0.5155,1,1,1,0
ACC05529,genuine,genuine,0,2776,1041,1964,36,535,2333,0.8418,2.6641,0.4022,0.2494,0.7543,0.2627,0.2605,0.2045,0.3499,0.3744,0.0681,0.5,2.6912,0.0545,1,1,0,0
ACC05530,spambot_2,spambot2,1,192,26,1703,0,1593,2236,0.7616,7.1111,0.417,0.7373,0.6129,0.5141,0.6699,0.6453,0.6342,0.052,0.7369,0.3,3.6108,0.8351,1,0,0,0
ACC05531,genuine,genuine,0,167,224,1875,11,1732,1683,1.1141,0.7422,0.4453,0.2753,0.44,0.4341,0.2258,0.228,0.3676,0.0419,0.2219,0.3,3.763,0.0257,1,0,0,0
ACC05532,genuine,genuine,0,291,1468,2094,18,18638,1866,1.1222,0.1981,0.2496,0.2216,0.3352,0.4701,0.2214,0.2447,0.0809,0.318,0.2295,0.3,3.46,0.0743,1,0,0,0
ACC05533,genuine,genuine,0,1589,1115,1949,294,812,3137,0.6213,1.4238,0.3618,0.4288,0.4099,0.4851,0.2534,0.1322,0.2714,0.0791,0.0454,0.3,3.4341,0.0992,1,0,0,0
ACC05534,spambot_3,spambot3,1,22987,498,35914,23,66,2080,17.2663,46.0661,0.0832,0.3567,0.6554,0.795,0.3832,0.3104,0.2665,0.0662,0.2567,0.5,3.6415,0.5892,1,1,0,0
ACC05535,genuine,genuine,0,1177,435,53297,58,796,1067,49.9503,2.6995,0.1537,0.3526,0.409,0.3182,0.2941,0.4729,0.1471,0.0982,0.6865,0.55,3.6948,0.1666,1,0,1,0
ACC05536,spambot_3,spambot3,1,3581,1004,4515,2,1436,1509,2.992,3.5632,0.4212,0.6732,0.3769,0.5687,0.4632,0.2929,0.4674,0.0104,0.231,0.55,3.6711,0.851,1,0,1,0
ACC05537,genuine,genuine,0,17079,728,22125,38,287,2960,7.4747,23.428,0.2812,0.2512,0.3066,0.2745,0.0601,0.454,0.2358,7.5714,0.0517,0.2,3.5052,0.1847,0,1,0,0
ACC05538,spambot_3,spambot3,1,1497,3617,3788,10,5841,1930,1.9627,0.4138,0.7205,0.3184,0.591,0.4921,0.5519,0.1703,0.3986,0.0128,0.558,0.5,3.7386,0.3583,1,1,0,0
ACC05539,spambot_3,spambot3,1,414,1665,9773,0,433,2755,3.5474,0.2485,0.3971,0.6348,0.5452,0.4964,0.2485,0.4749,0.4953,0.0188,0.8618,0.3,3.6776,0.5343,1,0,0,0
ACC05540,genuine,genuine,0,851,834,5231,306,6580,1533,3.4123,1.0192,0.0782,0.2392,0.3625,0.138,0.3835,0.1262,0.1129,0.2266,0.4742,0.2,2.9965,0.057,0,1,0,0
ACC05541,spambot_3,spambot3,1,1716,334,7562,16,465,1655,4.5692,5.1224,0.4106,0.3749,0.8858,0.3737,0.2414,0.1753,0.4989,0.2259,0.298,0.3,4.0163,0.8672,1,0,0,0
ACC05542,spambot_3,spambot3,1,131,717,4948,1,4310,1766,2.8018,0.1825,0.888,0.3539,0.3991,0.4348,0.423,0.643,0.3766,0.0497,0.5432,0.55,3.6088,0.7148,1,0,1,0
ACC05543,spambot_1,spambot1,1,18,17,2127,0,1,1528,1.392,1.0,0.5589,0.774,0.95,0.8265,0.4432,0.443,0.8012,0.0188,0.3533,0.3,4.5644,0.9141,1,0,0,0
ACC05544,genuine,genuine,0,5547,176,8825,116,15784,2261,3.9031,31.339,0.3211,0.1899,0.2352,0.3595,0.2814,0.447,0.2515,0.8258,0.3486,0.5,2.7127,0.0078,1,1,0,0
ACC05545,spambot_1,spambot1,1,28,57,2360,1,5,1161,2.0327,0.4828,0.78,0.8549,0.8608,0.8562,0.9562,0.6021,0.7166,0.1372,0.8358,0.3,3.9697,0.9164,1,0,0,0
ACC05546,spambot_2,spambot2,1,33,236,1617,19,577,2144,0.7542,0.1392,0.7346,0.7778,0.6223,0.4681,0.7396,0.59,0.7086,0.1144,0.6387,0.3,4.7998,0.9239,1,0,0,0
ACC05547,genuine,genuine,0,3573,200,2830,46,1296,2655,1.0659,17.7761,0.1277,0.1323,0.3444,0.5565,0.3938,0.176,0.3832,0.0251,0.2602,0.75,3.9613,0.1873,1,1,1,0
ACC05548,genuine,genuine,0,2154,220,46236,2,670,2429,19.035,9.7466,0.1925,0.2582,0.256,0.3748,0.5029,0.2925,0.3373,0.2646,0.2323,0.55,3.4133,0.1635,1,0,1,0
ACC05549,genuine,genuine,0,3579,1930,2192,3,787,2420,0.9058,1.8534,0.4618,0.0668,0.2428,0.4221,0.3314,0.5535,0.2983,0.5262,0.7664,0.55,2.765,0.0523,1,0,1,0
ACC05550,genuine,genuine,0,6569,1571,13158,27,791,2324,5.6618,4.1788,0.1358,0.2516,0.201,0.0709,0.2213,0.3031,0.483,0.4335,0.4122,0.5,3.3764,0.1562,1,1,0,0
ACC05551,spambot_1,spambot1,1,2,289,7550,0,21,1621,4.6576,0.0069,0.7758,0.7999,0.5029,0.7039,0.8939,0.5227,0.9386,0.0418,0.7241,0.3,3.9675,0.3678,1,0,0,0
ACC05552,genuine,genuine,0,6552,440,2153,76,1341,2658,0.81,14.8571,0.5917,0.1305,0.1675,0.2715,0.2363,0.4901,0.4193,0.3767,0.1483,0.75,4.0297,0.006,1,1,1,0
ACC05553,genuine,genuine,0,3153,820,6452,23,993,2067,3.1214,3.8404,0.2346,0.3213,0.4725,0.4475,0.2327,0.4682,0.3819,0.2284,0.4466,0.3,4.0237,0.0779,1,0,0,0
ACC05554,genuine,genuine,0,3933,339,28473,187,3901,1997,14.2579,11.5676,0.2702,0.1288,0.3587,0.3737,0.1077,0.2495,0.0302,0.0673,0.6104,0.5,3.0735,0.0271,1,1,0,0
ACC05555,genuine,genuine,0,1600,100,3966,173,3620,1933,2.0517,15.8416,0.0862,0.132,0.3739,0.4559,0.1213,0.2497,0.5045,0.0621,0.1354,0.55,3.9547,0.2678,1,0,1,0
ACC05556,genuine,genuine,0,1326,865,20243,599,11263,2715,7.456,1.5312,0.2761,0.3912,0.4657,0.3889,0.3359,0.1988,0.0978,0.2125,0.6597,0.5,2.7327,0.0701,1,1,0,0
ACC05557,genuine,genuine,0,670,718,20811,1,757,2802,7.4272,0.9318,0.1892,0.0372,0.2222,0.4527,0.197,0.5353,0.137,0.4622,0.6066,0.55,3.1394,0.354,1,0,1,0
ACC05558,genuine,genuine,0,692,1226,7453,491,1403,1732,4.3031,0.564,0.2558,0.4314,0.1659,0.381,0.1737,0.0501,0.1597,0.3253,0.5504,0.3,4.0355,0.0541,1,0,0,0
ACC05559,genuine,genuine,0,262,220,28682,47,2406,3958,7.2466,1.1855,0.3075,0.166,0.3631,0.0424,0.3991,0.5222,0.0797,0.3492,0.1705,0.75,2.9339,0.1704,1,1,1,0
ACC05560,genuine,genuine,0,2649,1227,9332,112,449,1276,7.3135,2.1572,0.6677,0.1043,0.2765,0.0898,0.1344,0.2877,0.1604,1.3705,0.5967,0.75,3.0184,0.0238,1,1,1,0
ACC05561,genuine,genuine,0,1996,184,3419,8,1735,253,13.5138,10.7892,0.4489,0.0538,0.4962,0.0858,0.027,0.3243,0.3747,0.1247,0.2089,0.5,3.5477,0.0144,1,1,0,0
ACC05562,spambot_1,spambot1,1,32,35,1904,1,9,1869,1.0187,0.8889,0.8643,0.4602,0.6265,0.7206,0.6963,0.8263,0.9807,0.1106,0.9264,0.5,4.5737,0.826,1,1,0,0
ACC05563,genuine,genuine,0,2938,603,31674,10,580,702,45.1197,4.8642,0.1601,0.4146,0.1314,0.4418,0.6938,0.3325,0.07,0.0356,0.1352,0.75,3.8078,0.1366,1,1,1,0
ACC05564,spambot_1,spambot1,1,10,78,2620,0,4,1525,1.718,0.1266,0.4728,0.965,0.8992,0.9098,0.8372,0.695,0.5848,0.0949,0.4367,0.3,4.2258,0.9873,1,0,0,0
ACC05565,spambot_3,spambot3,1,4109,2974,2369,22,1647,2014,1.1763,1.3812,0.3537,0.3828,0.8152,0.534,0.359,0.3956,0.3522,0.0093,0.6517,0.55,3.4986,0.736,1,0,1,0
ACC05566,genuine,genuine,0,1857,614,8556,25,5929,1580,5.4152,3.0195,0.2862,0.1793,0.1985,0.5766,0.2235,0.1612,0.1758,0.1351,0.6616,0.3,3.2034,0.1999,1,0,0,0
ACC05567,genuine,genuine,0,188,556,41821,9,6430,2141,19.5334,0.3375,0.3172,0.4108,0.5237,0.5855,0.1268,0.3413,0.0427,0.3564,0.3093,0.75,3.3626,0.0759,1,1,1,0
ACC05568,spambot_2,spambot2,1,317,67,1084,0,523,1442,0.7517,4.6618,0.603,0.1181,0.6926,0.7155,0.772,0.7361,0.6,0.0901,0.7021,0.55,3.7821,0.748,1,0,1,0
ACC05569,spambot_3,spambot3,1,1285,96,2014,1,4255,672,2.997,13.2474,0.3905,0.1102,0.4755,0.5811,0.6005,0.4321,0.3274,0.0451,0.4541,0.3,5.1041,0.8217,1,0,0,0
ACC05570,genuine,genuine,0,4621,477,10256,107,331,2246,4.5663,9.6674,0.5075,0.3862,0.1704,0.447,0.2546,0.0161,0.1856,0.1992,0.4445,0.3,4.1792,0.0189,1,0,0,0
ACC05571,spambot_3,spambot3,1,659,383,5806,28,1403,1983,2.9279,1.7161,0.4388,0.5479,0.3673,0.4711,0.2915,0.71,0.4234,0.0637,0.5384,0.3,3.4981,0.8187,1,0,0,0
ACC05572,spambot_1,spambot1,1,426,295,1853,0,38,1559,1.1886,1.4392,0.8445,0.7262,0.9093,0.6593,0.8161,0.3844,0.8947,0.0142,0.8926,0.3,5.7388,0.6353,1,0,0,0
ACC05573,spambot_1,spambot1,1,10,32,19031,1,11,1812,10.5028,0.303,0.5424,0.726,0.9689,0.9356,0.9074,0.6558,0.7105,0.0378,0.8568,0.25,4.2517,0.6887,0,0,1,0
ACC05574,spambot_2,spambot2,1,59,830,1043,1,86,1537,0.6786,0.071,0.5634,0.394,0.7241,0.4523,0.7719,0.3221,0.9285,0.0864,0.8714,0.0,3.9989,0.7941,0,0,0,0
ACC05575,spambot_3,spambot3,1,246,5296,2311,12,9101,1742,1.3266,0.0464,0.2353,0.2701,0.4135,0.181,0.4985,0.2936,0.5103,0.1349,0.4044,0.3,3.9966,0.2915,1,0,0,0
ACC05576,spambot_3,spambot3,1,785,564,4807,8,1283,2116,2.2717,1.3894,0.4428,0.4205,0.5822,0.3906,0.3419,0.3527,0.2962,0.2275,0.6376,0.3,2.9117,0.7166,1,0,0,0
ACC05577,spambot_1,spambot1,1,17,30,1130,0,202,1411,0.8009,0.5484,0.6676,0.8806,0.6134,0.7699,0.6794,0.413,0.8099,0.026,0.593,0.2,3.9777,0.6323,0,1,0,0
ACC05578,genuine,genuine,0,1174,993,23606,201,1088,731,32.2927,1.1811,0.2367,0.7151,0.5265,0.54,0.2348,0.3198,0.1182,0.1819,0.2601,0.75,4.0193,0.205,1,1,1,0
ACC05579,genuine,genuine,0,1125,229,12302,1631,2434,3607,3.4106,4.8913,0.4414,0.2887,0.3075,0.597,0.5096,0.0888,0.1618,0.6458,0.5771,0.75,3.594,0.0493,1,1,1,0
ACC05580,genuine,genuine,0,3554,1220,5818,38,2671,2466,2.3593,2.9107,0.1582,0.5994,0.3302,0.3016,0.3992,0.0465,0.3806,0.2356,0.1296,0.5,3.7771,0.3117,1,1,0,0
ACC05581,spambot_3,spambot3,1,1328,810,21453,23,198,3288,6.5246,1.6375,0.7091,0.0933,0.9674,0.5758,0.241,0.2962,0.5274,0.0154,0.4671,0.3,2.9587,0.8039,1,0,0,0
ACC05582,genuine,genuine,0,629,58,1223,25,2336,1834,0.6668,10.661,0.1829,0.2672,0.1009,0.3067,0.4474,0.2671,0.3063,0.1015,0.0602,0.5,1.8647,0.0579,1,1,0,0
ACC05583,genuine,genuine,0,1323,1455,1467,7,1471,1148,1.2779,0.9087,0.2313,0.1189,0.1246,0.24,0.347,0.4358,0.3577,0.9273,0.3406,0.5,2.9926,0.0125,1,1,0,0
ACC05584,spambot_2,spambot2,1,578,200,4744,13,2306,1871,2.5355,2.8756,0.8907,0.6955,0.8341,0.5138,0.3213,0.6472,0.8021,0.044,0.9016,0.55,4.497,0.7084,1,0,1,0
ACC05585,genuine,genuine,0,15606,397,6579,7,661,2143,3.07,39.2111,0.5263,0.3268,0.1015,0.228,0.1889,0.0748,0.1391,0.1988,0.3392,0.55,4.3382,0.1981,1,0,1,0
ACC05586,spambot_2,spambot2,1,37,88,738,0,586,1958,0.3769,0.4157,0.851,0.3545,0.4647,0.5976,0.6543,0.645,0.9586,0.082,0.7471,0.0,2.5449,0.9483,0,0,0,0
ACC05587,genuine,genuine,0,9322,257,5377,4,3945,2742,1.961,36.1318,0.3189,0.1666,0.1321,0.2223,0.389,0.1482,0.1787,1.8542,0.608,0.25,4.1937,0.0215,0,0,1,0
ACC05588,spambot_1,spambot1,1,7,155,5901,0,7,840,7.025,0.0449,0.8481,0.849,0.752,0.9635,0.9412,0.8302,0.7736,0.0155,0.5899,0.0,4.5642,0.5721,0,0,0,0
ACC05589,spambot_1,spambot1,1,148,50,6138,0,15,1838,3.3395,2.902,0.8944,0.8623,0.6798,0.9326,0.9256,0.303,0.6941,0.4463,0.8242,0.2,4.4472,0.7425,0,1,0,0
ACC05590,genuine,genuine,0,1293,309,1850,4,3138,2091,0.8847,4.171,0.3202,0.2565,0.5275,0.3479,0.2454,0.2427,0.3288,0.158,0.6377,0.5,2.9431,0.1977,1,1,0,0
ACC05591,genuine,genuine,0,133,3237,2443,98,2755,2477,0.9863,0.0411,0.2929,0.1744,0.4851,0.3079,0.0794,0.0689,0.0617,0.026,0.5088,0.3,3.1759,0.0033,1,0,0,0
ACC05592,genuine,genuine,0,999,863,4184,18,99,2624,1.5945,1.1562,0.2935,0.3456,0.0974,0.3626,0.48,0.2499,0.1172,0.1895,0.3866,0.0,3.6446,0.1225,0,0,0,0
ACC05593,genuine,genuine,0,691,1330,14697,70,1976,3241,4.5347,0.5192,0.0317,0.2135,0.1637,0.5394,0.17,0.32,0.1739,0.262,0.2334,0.55,3.3511,0.1005,1,0,1,0
ACC05594,genuine,genuine,0,895,340,2227,54,2723,2042,1.0906,2.6246,0.6288,0.1686,0.33,0.1587,0.4786,0.2106,0.3707,1.0107,0.0672,0.3,3.5819,0.0189,1,0,0,0
ACC05595,genuine,genuine,0,316,258,2285,271,48384,2968,0.7699,1.2201,0.1845,0.3597,0.177,0.3159,0.3026,0.4653,0.1238,0.0794,0.2424,0.3,2.5053,0.2814,1,0,0,0
ACC05596,spambot_3,spambot3,1,188,645,952,34,4854,2057,0.4628,0.291,0.5366,0.6928,0.4815,0.3387,0.3311,0.2133,0.3362,0.0501,0.2823,0.5,2.8418,0.3769,1,1,0,0
ACC05597,spambot_1,spambot1,1,4,373,2215,0,10,1262,1.7552,0.0107,0.7355,0.9155,0.992,0.8561,0.4347,0.4781,0.9699,0.1813,0.7556,0.25,4.5633,0.4269,0,0,1,0
ACC05598,genuine,genuine,0,6831,103,6653,62,2507,2712,2.4532,65.6827,0.2026,0.5106,0.3175,0.4581,0.1422,0.1817,0.0298,0.1668,0.1461,0.5,3.9752,0.2139,1,1,0,0
ACC05599,genuine,genuine,0,1875,74,16802,16,8780,2385,7.0449,25.0,0.1279,0.3818,0.4836,0.2678,0.7217,0.1092,0.0996,0.0144,0.12,0.3,4.7636,0.1376,1,0,0,0
ACC05600,spambot_2,spambot2,1,201,134,12548,0,168,1691,7.4205,1.4889,0.4323,0.5596,0.6096,0.714,0.2622,0.9701,0.4348,0.1616,0.675,0.3,3.5845,0.6275,1,0,0,0
ACC05601,genuine,genuine,0,168,98,23033,108,714,2196,10.4886,1.697,0.0563,0.8307,0.0841,0.1337,0.1362,0.3401,0.1232,0.0632,0.1879,0.5,4.1104,0.0783,1,1,0,0
ACC05602,spambot_3,spambot3,1,456,627,5864,2,8376,2833,2.0699,0.7261,0.4294,0.2455,0.3141,0.3285,0.6883,0.6344,0.3536,0.0529,0.4142,0.55,3.9617,0.6274,1,0,1,0
ACC05603,genuine,genuine,0,694,1846,5419,165,628,1551,3.4939,0.3757,0.3202,0.0437,0.2044,0.4354,0.1284,0.4874,0.2906,0.2161,0.1956,0.55,3.3001,0.0096,1,0,1,0
ACC05604,spambot_3,spambot3,1,952,371,15609,3,1809,1842,8.4739,2.5591,0.3955,0.336,0.6363,0.6376,0.4536,0.2669,0.3116,0.4641,0.5363,0.3,3.3845,0.5666,1,0,0,0
ACC05605,spambot_1,spambot1,1,181,46,1176,0,130,1441,0.8161,3.8511,0.9545,0.917,0.9238,0.8465,0.6213,0.7567,0.9224,0.0204,0.8358,0.0,4.6077,0.8154,0,0,0,0
ACC05606,genuine,genuine,0,6663,659,11379,33,872,3653,3.115,10.0955,0.289,0.6789,0.5385,0.083,0.0438,0.42,0.4358,0.2046,0.1139,0.3,2.5053,0.0173,1,0,0,0
ACC05607,genuine,genuine,0,2820,96,3877,79,6335,1897,2.0438,29.0722,0.3137,0.2705,0.0677,0.2778,0.1818,0.6722,0.0533,0.2354,0.5047,0.3,3.1948,0.1376,1,0,0,0
ACC05608,genuine,genuine,0,2658,1018,7763,191,11668,2271,3.4183,2.6084,0.1185,0.4553,0.5652,0.2665,0.2831,0.2982,0.7636,1.1496,0.3084,0.55,3.8732,0.0857,1,0,1,0
ACC05609,genuine,genuine,0,1879,912,61597,2004,9681,1414,43.5622,2.0581,0.0576,0.1707,0.2562,0.4417,0.2691,0.3704,0.1695,0.1362,0.2905,0.0,4.0725,0.0488,0,0,0,0
ACC05610,genuine,genuine,0,156,690,2442,1,7831,1978,1.2346,0.2258,0.3964,0.3705,0.0325,0.0602,0.29,0.2197,0.4153,0.4113,0.4956,0.75,3.4217,0.0447,1,1,1,0
ACC05611,genuine,genuine,0,5392,1839,3082,279,489,2843,1.0841,2.9304,0.1152,0.3906,0.0865,0.5836,0.0982,0.2648,0.0845,0.2076,0.4124,0.55,4.4403,0.1171,1,0,1,0
ACC05612,genuine,genuine,0,1664,184,2923,7,7180,2750,1.0629,8.9946,0.5674,0.4602,0.4317,0.2216,0.2438,0.0091,0.4639,0.2908,0.1795,0.55,2.8199,0.1353,1,0,1,0
ACC05613,spambot_1,spambot1,1,8,98,19127,0,88,1858,10.2944,0.0808,0.7952,0.8979,0.8732,0.9221,0.7525,0.7203,0.8376,0.0567,0.9353,0.0,5.1075,0.6864,0,0,0,0
ACC05614,genuine,genuine,0,758,893,7970,5,23282,2037,3.9126,0.8479,0.1662,0.3963,0.128,0.495,0.4086,0.2083,0.4688,0.2595,0.2892,0.5,1.1682,0.0548,1,1,0,0
ACC05615,genuine,genuine,0,682,94,5427,238,732,1890,2.8714,7.1789,0.0692,0.2882,0.1317,0.131,0.2727,0.2686,0.4946,0.1311,0.4252,0.55,3.7171,0.0706,1,0,1,0
ACC05616,genuine,genuine,0,713,635,38982,219,313,2571,15.1622,1.1211,0.5424,0.1444,0.0143,0.312,0.4065,0.2361,0.0416,0.1302,0.1988,0.3,3.5216,0.2457,1,0,0,0
ACC05617,spambot_3,spambot3,1,336,1173,3583,2,388,1143,3.1347,0.2862,0.4551,0.4177,0.6686,0.5243,0.4589,0.2882,0.345,0.1707,0.7147,0.5,3.2107,0.7206,1,1,0,0
ACC05618,spambot_1,spambot1,1,19,34,6155,5,1,1377,4.4699,0.5429,0.5519,0.641,0.8606,0.7947,0.7784,0.612,0.8753,0.1089,0.9496,0.0,3.3243,0.8758,0,0,0,0
ACC05619,spambot_1,spambot1,1,12,123,16087,2,4,1583,10.1623,0.0968,0.5554,0.6668,0.8017,0.8939,0.7689,0.8993,0.9687,0.0523,0.6421,0.3,3.7187,0.6429,1,0,0,0
ACC05620,genuine,genuine,0,783,2633,6631,8,3477,1828,3.6275,0.2973,0.3091,0.2917,0.5817,0.4035,0.3307,0.3733,0.3173,0.3281,0.5019,0.55,3.0561,0.0183,1,0,1,0
ACC05621,spambot_3,spambot3,1,887,1013,1602,57,4934,2097,0.7639,0.8748,0.7528,0.294,0.7019,0.6196,0.4679,0.3316,0.5159,0.0343,0.5824,0.3,3.1683,0.6096,1,0,0,0
ACC05622,spambot_3,spambot3,1,1587,575,5892,6,3210,2969,1.9845,2.7552,0.5072,0.3864,0.6248,0.4913,0.731,0.3375,0.5676,0.0163,0.764,0.0,3.4332,0.3788,0,0,0,0
ACC05623,spambot_1,spambot1,1,193,11,2711,7,9,2016,1.3447,16.0833,0.9077,0.479,0.9158,0.7887,0.9315,0.6374,0.8961,0.0071,0.7577,0.0,4.6762,0.706,0,0,0,0
ACC05624,spambot_1,spambot1,1,17,18,1760,2,29,1526,1.1533,0.8947,0.957,0.916,0.9892,0.6391,0.5449,0.7201,0.9878,0.0669,0.8129,0.3,4.5638,0.741,1,0,0,0
ACC05625,spambot_3,spambot3,1,1021,1266,709,12,1073,2382,0.2976,0.8058,0.4356,0.4854,0.322,0.6272,0.4843,0.2044,0.6814,0.0336,0.6084,0.3,3.1504,0.5251,1,0,0,0
ACC05626,genuine,genuine,0,1315,335,5550,6,862,2003,2.7708,3.9137,0.4584,0.1979,0.2386,0.384,0.0831,0.1788,0.2803,0.0479,0.5259,0.55,2.7279,0.1125,1,0,1,0
ACC05627,spambot_1,spambot1,1,37,18,15564,0,15,1733,8.981,1.9474,0.9154,0.5774,0.7536,0.9508,0.653,0.7726,0.7938,0.1182,0.8216,0.3,5.2974,0.6649,1,0,0,0
ACC05628,genuine,genuine,0,691,1515,9721,57,381,1816,5.353,0.4558,0.474,0.2312,0.1052,0.3221,0.5508,0.4517,0.147,0.1328,0.1622,0.5,3.0459,0.1437,1,1,0,0
ACC05629,spambot_3,spambot3,1,542,1760,3293,35,5811,1626,2.0252,0.3078,0.758,0.5181,0.4772,0.5142,0.5602,0.5882,0.343,0.0236,0.5405,0.5,4.6642,0.5946,1,1,0,0
ACC05630,spambot_3,spambot3,1,12682,2708,12628,12,1526,1341,9.4169,4.6814,0.3459,0.4114,0.6155,0.5184,0.5394,0.3555,0.265,0.0776,0.574,0.3,3.3247,0.4898,1,0,0,0
ACC05631,spambot_1,spambot1,1,26,44,2112,0,32,1459,1.4476,0.5778,0.7339,0.9298,0.8923,0.8113,0.6328,0.6195,0.9864,0.0245,0.9378,0.3,4.6466,0.7708,1,0,0,0
ACC05632,genuine,genuine,0,578,289,20307,52,400,1133,17.9232,1.9931,0.1846,0.0961,0.2325,0.137,0.4972,0.4206,0.0769,0.0555,0.188,0.3,3.0114,0.0795,1,0,0,0
ACC05633,genuine,genuine,0,13816,506,25042,370,1581,2357,10.6245,27.2505,0.3971,0.2063,0.4729,0.5975,0.2066,0.0689,0.049,0.0485,0.1547,0.3,4.1566,0.0547,1,0,0,0
ACC05634,genuine,genuine,0,377,251,1936,1,15364,1707,1.1342,1.496,0.1848,0.4577,0.2478,0.5308,0.0344,0.5647,0.2866,0.44,0.2398,0.55,2.6292,0.0352,1,0,1,0
ACC05635,spambot_1,spambot1,1,67,79,1709,0,1,2206,0.7747,0.8375,0.9796,0.7558,0.8334,0.5996,0.9027,0.4527,0.843,0.0244,0.8157,0.2,5.046,0.8428,0,1,0,0
ACC05636,genuine,genuine,0,2188,169,6846,12,7059,2466,2.7762,12.8706,0.2054,0.3961,0.2289,0.4823,0.718,0.1101,0.1471,0.1856,0.1733,0.5,3.6838,0.1168,1,1,0,0
ACC05637,genuine,genuine,0,531,113,4106,12,14884,2019,2.0337,4.6579,0.1378,0.2211,0.1448,0.4289,0.247,0.071,0.1603,0.0607,0.5904,0.0,3.1796,0.1901,0,0,0,0
ACC05638,genuine,genuine,0,661,50,182648,34,4426,2829,64.5627,12.9608,0.0189,0.1574,0.356,0.7074,0.3616,0.1092,0.0907,0.1439,0.6721,0.55,2.9269,0.003,1,0,1,0
